"","Name","date","Confirmed.Cases","Deaths","Recovered","Active","Incident.Rate","Testing.Rate","Hospitalization.Rate"
"5274","MISSISSIPPI","2020-05-06",8424,374,4421,3444,283.468602924973,2773.82680196159,16.4737419276228
"5275","MISSOURI","2020-05-06",9447,539,0,8712,155.662914782533,1622.43730476003,0
"5276","MONTANA","2020-05-06",456,16,410,30,52.6566796037354,1763.53686602686,13.5964912280702
"5277","NEBRASKA","2020-05-06",6689,78,0,6295,417.82711542597,2269.03791586025,0
"5278","NEVADA","2020-05-06",5741,289,200,5190,187.622422802157,1587.29895644143,0
"5279","NEW HAMPSHIRE","2020-05-06",2741,92,1019,1525,198.471857052076,2023.11790553462,10.8497723823976
"5280","NEW JERSEY","2020-05-06",131890,10187,15642,106707,1470.27928922935,3238.19913782524,0
"5281","NEW MEXICO","2020-05-06",4291,169,842,3134,248.151011104428,4900.65264075733,16.1188980183664
"5282","NEW YORK","2020-05-06",323978,26689,58950,237118,1904.93757052137,6102.23281206214,21.7524097735934
"5283","NORTH CAROLINA","2020-05-06",13541,492,0,12038,126.135891004878,1530.56980451962,0
"5284","NORTH DAKOTA","2020-05-06",1323,31,559,682,208.76689016487,6005.92330702585,7.50394944707741
"5285","OHIO","2020-05-06",21576,1225,0,19834,187.661202127107,1438.49126443324,18.8659449663789
"5286","OKLAHOMA","2020-05-06",4202,253,2830,1050,112.832503197422,2171.26699937719,18.7303125757209
"5287","OREGON","2020-05-06",2916,115,860,1866,70.8497023014798,1632.71254785911,21.9091229306094
"5288","PENNSYLVANIA","2020-05-06",54800,3345,0,50685,427.916685898714,1993.10474512923,0
"5289","RHODE ISLAND","2020-05-06",10205,370,639,8939,937.64070982413,7215.19859613484,10.9936575052854
"5290","SOUTH CAROLINA","2020-05-06",6936,305,3622,2923,135.734800271827,1344.66936839964,16.2256979973688
"5291","SOUTH DAKOTA","2020-05-06",2780,29,1895,802,369.755344534252,2584.89017410163,8.08526277104006
"5292","TENNESSEE","2020-05-06",13938,239,6356,7108,208.532339039767,3333.80604725504,8.44411979547115
"5293","TEXAS","2020-05-06",34928,1025,16791,16196,147.542517779652,1858.6824434019,0
"5294","UTAH","2020-05-06",5595,58,2387,3006,190.133438850588,4421.50095502885,8.36850798311617
"5295","VERMONT","2020-05-06",908,52,0,855,148.544606782609,2869.02361810115,0
"5296","VIRGINIA","2020-05-06",20985,737,2617,16927,256.183265188947,1438.02570558843,20.3040924124994
"5297","WASHINGTON","2020-05-06",15905,870,0,14732,206.559379595976,2865.39213762996,0
"5298","WEST VIRGINIA","2020-05-06",1242,50,630,568,94.1800365533432,4143.84602244297,0
"5299","WISCONSIN","2020-05-06",8901,362,4131,4082,165.540293098694,1788.22553599129,19.4139621760448
"5300","WYOMING","2020-05-06",631,7,405,192,121.470517255249,2195.11704609444,9.93377483443709
"5301","ALABAMA","2020-05-07",9046,369,0,8677,192.923836885306,2456.29195949495,13.02233031174
"5302","ALASKA","2020-05-07",374,10,291,73,62.5680678679513,4072.11053468931,0
"5303","ARIZONA","2020-05-07",9945,450,1722,7773,136.631222233259,1526.17556088525,14.5701357466063
"5304","ARKANSAS","2020-05-07",3703,87,2123,1493,143.026704626873,2317.27981206839,12.476370510397
"5305","CALIFORNIA","2020-05-07",62148,2535,0,59613,158.505961189147,2149.71605733637,0
"5306","COLORADO","2020-05-07",18370,944,2869,14557,324.168099423785,1611.96425574657,16.254763200871
"5307","CONNECTICUT","2020-05-07",31784,2797,5413,23574,891.485033322703,3258.47540464484,29.5400201359174
"5308","DELAWARE","2020-05-07",5939,202,2110,3627,609.901372406456,2806.22409536602,0
"5309","FLORIDA","2020-05-07",38828,1600,0,37228,182.869686368221,2321.66508435187,18.0024724425672
"5310","GEORGIA","2020-05-07",31618,1355,0,30263,311.833262602604,2143.1559068674,18.4546777152255
"5311","HAWAII","2020-05-07",629,17,558,54,44.4276182982456,2510.33701420977,11.7647058823529
"5312","IDAHO","2020-05-07",2178,67,1399,712,135.237755798365,1918.04144931658,9.41230486685032
"5313","ILLINOIS","2020-05-07",70871,3111,0,67760,603.894815226728,3229.84157762674,0
"5314","INDIANA","2020-05-07",22503,1414,0,21089,343.872564675334,1906.81715172722,0
"5315","IOWA","2020-05-07",11059,231,4266,6562,421.984398902131,2534.69189491562,0
"5316","KANSAS","2020-05-07",6332,165,323,5844,259.669106429886,1838.10623632349,9.27037271004422
"5317","KENTUCKY","2020-05-07",6129,294,2125,3710,179.03761367311,2296.20340355499,26.3664545602872
"5318","LOUISIANA","2020-05-07",30652,2208,20316,8128,666.744103995723,4367.09557376058,0
"5319","MAINE","2020-05-07",1330,62,787,481,113.287325618438,1995.04942904891,14.4360902255639
"5320","MARYLAND","2020-05-07",29374,1503,2029,25842,494.234297746972,2500.27972510383,19.2789541771635
"5321","MASSACHUSETTS","2020-05-07",77733,4552,0,69169,1074.05956957778,5123.01399288904,9.81674149835189
"5322","MICHIGAN","2020-05-07",48412,4556,15659,25741,574.162331110361,3100.96609134961,0
"5323","MINNESOTA","2020-05-07",9365,508,5308,3549,189.3278527654,1969.5150821418,15.5792845702082
"5324","MISSISSIPPI","2020-05-07",8686,396,4421,3869,300.013194225212,2790.37139326183,16.6014275846189
"5325","MISSOURI","2020-05-07",9683,562,0,9132,163.513472923084,1768.45768617428,0
"5326","MONTANA","2020-05-07",456,16,417,23,52.6566796037354,2338.02585951059,13.5964912280702
"5327","NEBRASKA","2020-05-07",7334,91,0,7243,480.832271227689,2475.49289569336,0
"5328","NEVADA","2020-05-07",5855,297,205,5353,194.086446202585,1702.42487064495,0
"5329","NEW HAMPSHIRE","2020-05-07",2843,114,1110,1619,214.057469498881,2168.88479295982,10.7984523390784
"5330","NEW JERSEY","2020-05-07",133991,10460,15642,109542,1508.53562015674,3294.88560816645,0
"5331","NEW MEXICO","2020-05-07",4493,172,1073,3248,269.439945116528,5138.36907575442,15.2904518139328
"5332","NEW YORK","2020-05-07",327469,26916,55547,245778,1942.16543774771,6464.11472612134,21.7278582094794
"5333","NORTH CAROLINA","2020-05-07",14051,513,0,13027,136.521180192329,1727.46682126968,0
"5334","NORTH DAKOTA","2020-05-07",1371,31,601,739,226.08167963352,6739.08096395556,7.4398249452954
"5335","OHIO","2020-05-07",22131,1271,0,20860,198.060473283181,1575.63277148631,18.7067913786092
"5336","OKLAHOMA","2020-05-07",4330,260,2985,1085,118.382539094945,2375.49738437471,18.5912240184757
"5337","OREGON","2020-05-07",2989,121,1125,1743,74.5930821342456,1758.34037504673,21.5791234526598
"5338","PENNSYLVANIA","2020-05-07",55956,3589,0,52367,444.536352223162,2087.69066638109,0
"5339","RHODE ISLAND","2020-05-07",10530,388,696,9446,993.99543687185,7770.53336870057,10.9496676163343
"5340","SOUTH CAROLINA","2020-05-07",7142,316,3816,3010,141.707052118314,1537.34889557984,16.1299355922711
"5341","SOUTH DAKOTA","2020-05-07",2906,31,2028,847,394.894903056427,2733.28151413523,8.12112869924295
"5342","TENNESSEE","2020-05-07",14096,238,6783,7075,214.71671666213,3599.85614467422,8.98127128263337
"5343","TEXAS","2020-05-07",36036,1058,18440,16611,156.783503500458,1980.29451160716,0
"5344","UTAH","2020-05-07",5724,61,2640,3023,199.729088636587,4694.64548784632,8.31586303284416
"5345","VERMONT","2020-05-07",916,53,718,145,150.018588547817,3021.82639442769,0
"5346","VIRGINIA","2020-05-07",21570,769,2825,17976,272.788321574053,1557.46070368511,20.5748725081131
"5347","WASHINGTON","2020-05-07",16231,891,0,15340,214.997132885872,2977.8910994684,0
"5348","WEST VIRGINIA","2020-05-07",1287,51,716,520,97.2790586229155,4347.77679180165,0
"5349","WISCONSIN","2020-05-07",9215,374,4520,4321,178.082395622748,1976.00921892849,18.7954422137819
"5350","WYOMING","2020-05-07",635,7,416,212,127.704931220336,2420.1592792213,9.29133858267716
"5351","ALABAMA","2020-05-08",9385,383,0,9002,200.153682198607,2561.66855445961,12.8609483217901
"5352","ALASKA","2020-05-08",377,10,305,62,63.0699507652878,4261.48768128428,0
"5353","ARIZONA","2020-05-08",10526,517,1747,8262,144.613398212899,1647.36450118888,14.0794223826715
"5354","ARKANSAS","2020-05-08",3747,88,2159,1500,144.72618477907,2471.73938317368,12.4366159594342
"5355","CALIFORNIA","2020-05-08",63800,2613,0,61166,162.665760743428,2232.34584639806,0
"5356","COLORADO","2020-05-08",18827,960,2869,14998,332.232597052347,1668.23927311524,18.8930790885431
"5357","CONNECTICUT","2020-05-08",32411,2874,5413,24124,909.071275327905,3380.96203755827,28.9685600567708
"5358","DELAWARE","2020-05-08",6111,213,2288,3610,627.564789825872,2902.55133687423,0
"5359","FLORIDA","2020-05-08",39199,1669,0,37530,184.616998968473,2417.70134104123,18.258118829562
"5360","GEORGIA","2020-05-08",32181,1400,0,30781,317.385863236586,2244.38484631181,18.4425592741058
"5361","HAWAII","2020-05-08",629,17,565,47,44.4276182982456,2586.40783282219,11.7647058823529
"5362","IDAHO","2020-05-08",2178,67,1420,691,135.237755798365,1941.63665005275,9.45821854912764
"5363","ILLINOIS","2020-05-08",73760,3241,0,70519,628.512107506928,3405.98005070532,0
"5364","INDIANA","2020-05-08",23146,1447,0,21699,353.69836830535,1988.51038066355,18.9622396958438
"5365","IOWA","2020-05-08",11457,243,4685,6529,437.171105725808,2680.98796014672,0
"5366","KANSAS","2020-05-08",6667,168,332,6167,273.407127695523,1956.45826430149,9.11954402279886
"5367","KENTUCKY","2020-05-08",6288,298,2177,3813,183.682250738541,2377.84969662341,26.7811704834606
"5368","LOUISIANA","2020-05-08",30855,2227,20316,8312,671.159771916613,4402.96471859579,0
"5369","MAINE","2020-05-08",1374,63,836,475,117.035176992281,1998.79728042276,14.1193595342067
"5370","MARYLAND","2020-05-08",30485,1560,2041,26884,512.927506189707,2560.63304525153,19.0618336886994
"5371","MASSACHUSETTS","2020-05-08",79190,4702,0,70631,1097.54519817966,5332.68004823004,9.86818525745689
"5372","MICHIGAN","2020-05-08",49170,4614,15659,26328,582.20775802569,3266.53118720001,0
"5373","MINNESOTA","2020-05-08",10088,534,5697,3857,203.944407762664,2047.32852638035,15.3548770816812
"5374","MISSISSIPPI","2020-05-08",9090,409,4421,4260,313.967296282199,2804.32549531881,16.2596259625963
"5375","MISSOURI","2020-05-08",9829,583,0,9250,166.107570395614,1855.47941651921,0
"5376","MONTANA","2020-05-08",458,16,420,22,52.8876299528746,2418.62753136017,13.5371179039301
"5377","NEBRASKA","2020-05-08",7818,90,0,7728,512.564316397338,2649.49464751205,0
"5378","NEVADA","2020-05-08",5920,294,205,5421,196.241120669394,1768.29161165341,0
"5379","NEW HAMPSHIRE","2020-05-08",2947,121,1165,1661,221.88792212916,2309.38118342233,10.4513064133017
"5380","NEW JERSEY","2020-05-08",135840,10635,15642,111238,1529.35255832177,3363.57362317176,0
"5381","NEW MEXICO","2020-05-08",4673,181,1125,3367,280.234334193086,5339.1447125784,16.2636421998716
"5382","NEW YORK","2020-05-08",330407,27233,56378,247786,1959.5902384345,6651.68932493724,21.6941529689141
"5383","NORTH CAROLINA","2020-05-08",14516,530,0,13476,141.219767339274,1800.92005595957,0
"5384","NORTH DAKOTA","2020-05-08",1425,33,714,678,234.986428503112,7008.53206863912,7.29824561403509
"5385","OHIO","2020-05-08",23016,1306,0,21710,205.98074434439,1649.52845301445,18.3263816475495
"5386","OKLAHOMA","2020-05-08",4424,266,3064,1094,120.952506456359,2456.69741696408,18.1962025316456
"5387","OREGON","2020-05-08",3068,124,1125,1819,76.5645955128356,1814.11673455494,21.4797913950456
"5388","PENNSYLVANIA","2020-05-08",57371,3715,0,53656,455.777665726554,2149.42653015131,0
"5389","RHODE ISLAND","2020-05-08",10779,399,730,9650,1017.50017227366,8048.8143324136,11.0121532609704
"5390","SOUTH CAROLINA","2020-05-08",7367,320,3816,3231,146.171359976984,1457.18976780639,15.6373014795711
"5391","SOUTH DAKOTA","2020-05-08",3145,31,2069,1045,427.372494876966,2893.49524114952,7.85373608903021
"5392","TENNESSEE","2020-05-08",14441,242,7011,7188,219.971914395418,3710.29145935927,8.99522193753895
"5393","TEXAS","2020-05-08",37246,1096,19197,17024,162.047906853648,2075.81950336141,0
"5394","UTAH","2020-05-08",5919,61,2769,3089,206.53327666666,4839.2781000753,8.24463591822943
"5395","VERMONT","2020-05-08",919,53,737,129,150.509915802886,3113.04948811889,0
"5396","VIRGINIA","2020-05-08",22342,812,2997,18533,282.55153827573,1643.36942266761,20.6874944051562
"5397","WASHINGTON","2020-05-08",16388,905,0,15483,217.076767527181,3055.60585386686,0
"5398","WEST VIRGINIA","2020-05-08",1323,52,761,510,100.000151171808,4492.52379822192,0
"5399","WISCONSIN","2020-05-08",9590,384,4694,4512,185.329373198281,2065.00210355602,18.4254431699687
"5400","WYOMING","2020-05-08",644,7,428,209,129.514922371491,2420.96371973293,9.3167701863354
"5401","ALABAMA","2020-05-09",9668,390,0,9278,206.189216781687,2676.40769247011,12.7016963177493
"5402","ALASKA","2020-05-09",378,10,318,50,63.2372450643999,4424.76691721776,0
"5403","ARIZONA","2020-05-09",10960,532,2684,7744,150.575987498896,1771.46604271055,13.8138686131387
"5404","ARKANSAS","2020-05-09",3747,88,2968,691,144.72618477907,2530.98944120706,12.5700560448359
"5405","CALIFORNIA","2020-05-09",66572,2687,0,63871,169.753487880981,2327.47288733957,0
"5406","COLORADO","2020-05-09",19375,967,2974,15434,341.90293556537,1707.69707770488,18.5806451612903
"5407","CONNECTICUT","2020-05-09",32984,2932,5413,24639,925.142912758496,3465.89208666792,28.4653165170992
"5408","DELAWARE","2020-05-09",6277,221,2450,3606,644.612041521354,3008.53184139073,0
"5409","FLORIDA","2020-05-09",40001,1715,0,38286,188.394208416998,2485.47446319119,18.312042198945
"5410","GEORGIA","2020-05-09",32588,1403,0,31185,321.399910231313,2320.88843977149,18.3717932981466
"5411","HAWAII","2020-05-09",631,17,566,48,44.5688825853625,2561.26278971539,12.8367670364501
"5412","IDAHO","2020-05-09",2205,67,1442,696,136.914256903304,1974.91830161745,9.34240362811791
"5413","ILLINOIS","2020-05-09",76085,3349,0,72736,648.323531719965,3547.57421679049,0
"5414","INDIANA","2020-05-09",23732,1490,0,22242,362.65314424188,2073.44322137215,18.4940165177819
"5415","IOWA","2020-05-09",11671,252,5011,6408,445.336822460147,2727.34938926926,0
"5416","KANSAS","2020-05-09",6829,174,350,6305,280.050588725472,2047.70333091654,9.29857958705521
"5417","KENTUCKY","2020-05-09",6440,304,2266,3870,188.122406926877,2525.25119745462,26.3354037267081
"5418","LOUISIANA","2020-05-09",31417,2267,20316,8834,683.384428919275,4614.85152262236,0
"5419","MAINE","2020-05-09",1408,64,857,487,119.931243962978,2001.69334739345,14.0625
"5420","MARYLAND","2020-05-09",31534,1614,2159,27761,530.577529282802,2625.26006021872,18.8114416185704
"5421","MASSACHUSETTS","2020-05-09",79882,4840,0,71903,1118.08783858205,5485.86112708872,9.83933388061452
"5422","MICHIGAN","2020-05-09",49676,4757,22686,19599,587.59229491598,3432.62344050821,0
"5423","MINNESOTA","2020-05-09",10790,558,6322,3910,218.136415519345,2148.26968696312,14.9397590361446
"5424","MISSISSIPPI","2020-05-09",9378,421,4421,4536,323.914774976288,2814.2729740129,16.1228406909789
"5425","MISSOURI","2020-05-09",9988,594,0,9417,169.145395067392,1858.50017476025,0
"5426","MONTANA","2020-05-09",458,16,422,20,52.8876299528746,2462.96999839489,13.5371179039301
"5427","NEBRASKA","2020-05-09",8093,90,0,8003,530.593887516456,2817.59581241903,0
"5428","NEVADA","2020-05-09",6171,313,205,5653,204.561478995073,1860.01444626358,0
"5429","NEW HAMPSHIRE","2020-05-09",3011,131,1210,1670,226.706662209332,2431.80729858419,10.2623713052142
"5430","NEW JERSEY","2020-05-09",137397,10805,15642,112639,1546.88201896154,3436.1570738748,0
"5431","NEW MEXICO","2020-05-09",4778,191,1189,3398,286.531061154412,5592.81285587752,16.5131854332357
"5432","NEW YORK","2020-05-09",333122,27454,57180,249330,1975.6924623503,6842.81056460091,21.6902516195268
"5433","NORTH CAROLINA","2020-05-09",15002,551,0,13927,145.978851316436,1879.05171218633,0
"5434","NORTH DAKOTA","2020-05-09",1464,35,762,667,241.417636020039,7244.67281644015,7.51366120218579
"5435","OHIO","2020-05-09",23697,1331,0,22366,212.075325805049,1760.09006735363,18.1457568468583
"5436","OKLAHOMA","2020-05-09",4490,270,3154,1066,122.756951625012,2621.06596778136,18.3073496659243
"5437","OREGON","2020-05-09",3160,127,1125,1908,78.8605351435985,1862.2066874732,20.9493670886076
"5438","PENNSYLVANIA","2020-05-09",58560,3779,0,54781,465.22354682587,2201.44640352248,0
"5439","RHODE ISLAND","2020-05-09",10989,418,772,9799,1037.32344309447,8289.4310815671,11.0838110838111
"5440","SOUTH CAROLINA","2020-05-09",7531,330,4120,3081,149.425344371748,1606.41669849553,16.624618244589
"5441","SOUTH DAKOTA","2020-05-09",3393,34,2125,1234,461.073092247232,3118.93593081594,7.45652814618332
"5442","TENNESSEE","2020-05-09",14768,242,7369,7157,224.952927899144,3849.97309186436,8.93147345612134
"5443","TEXAS","2020-05-09",38394,1132,20141,17187,167.04256391932,2128.79419363285,0
"5444","UTAH","2020-05-09",6103,66,2901,3136,212.953638705292,4999.99651067281,8.15992135015566
"5445","VERMONT","2020-05-09",921,53,744,124,150.837467306266,3198.04910324587,0
"5446","VIRGINIA","2020-05-09",23196,827,3124,19245,293.351780585616,1734.47591634491,20.3354026556303
"5447","WASHINGTON","2020-05-09",16674,921,0,15753,220.865146555297,3123.88939893658,20.6908960057575
"5448","WEST VIRGINIA","2020-05-09",1323,52,761,510,100.000151171808,4610.51339457807,0
"5449","WISCONSIN","2020-05-09",9939,398,4875,4666,192.073893661909,2161.99565142695,18.1708421370359
"5450","WYOMING","2020-05-09",653,7,438,208,131.324913522645,2422.77371088408,9.80091883614089
"5451","ALABAMA","2020-05-10",9889,393,0,9496,210.902478770594,2717.5047777761,12.5391849529781
"5452","ALASKA","2020-05-10",379,10,324,45,63.4045393635121,4577.8412009054,0
"5453","ARIZONA","2020-05-10",11119,536,2775,7808,152.760438412429,1892.35273194438,13.7422430074647
"5454","ARKANSAS","2020-05-10",4012,91,2968,953,154.96169024116,2530.98944120706,11.7397806580259
"5455","CALIFORNIA","2020-05-10",67600,2716,0,64884,172.411066750118,2437.3823919332,0
"5456","COLORADO","2020-05-10",19703,971,3023,15709,347.691021390683,1775.42474050229,18.3880627315637
"5457","CONNECTICUT","2020-05-10",33554,2967,5413,25174,941.130405490498,3651.65553292063,27.9817607438755
"5458","DELAWARE","2020-05-10",6277,221,2537,3519,644.612041521354,3187.5279841933,0
"5459","FLORIDA","2020-05-10",40596,1721,0,38875,191.196502209856,2538.3035883584,18.2382500738989
"5460","GEORGIA","2020-05-10",33580,1406,0,32174,331.18353337325,2401.98796910229,17.8588445503276
"5461","HAWAII","2020-05-10",632,17,551,64,44.6395147289209,2632.45999042228,12.8164556962025
"5462","IDAHO","2020-05-10",2230,67,1473,690,138.46657274121,1995.78142647891,9.28251121076233
"5463","ILLINOIS","2020-05-10",77741,3406,0,74335,662.434378385251,3663.91201239505,0
"5464","INDIANA","2020-05-10",24126,1508,0,22618,368.673932158251,2139.80941914067,18.1919920417807
"5465","IOWA","2020-05-10",11959,265,5154,6540,456.326198252155,2830.29847220966,0
"5466","KANSAS","2020-05-10",6951,174,371,6406,285.053689007286,2153.17852702166,9.45187742770824
"5467","KENTUCKY","2020-05-10",6440,304,2308,3828,188.122406926877,2539.15589709704,27.2826086956522
"5468","LOUISIANA","2020-05-10",31600,2286,20316,8998,687.365055665693,4695.66042078052,0
"5469","MAINE","2020-05-10",1436,64,861,511,122.316240291787,2004.07834372226,13.857938718663
