"","Province_State","statefips","date","Population","confirmed","death"
"8150","Wyoming",56,2020-07-02,578759,1550,20
"8151","Alabama",1,2020-07-03,4903185,41865,1006
"8152","Alaska",2,2020-07-03,731545,1060,15
"8153","Arizona",4,2020-07-03,7278717,91872,1798
"8154","Arkansas",5,2020-07-03,3017804,22622,281
"8155","California",6,2020-07-03,39512223,250514,6315
"8156","Colorado",8,2020-07-03,5758736,33595,1701
"8157","Connecticut",9,2020-07-03,3565287,46717,4335
"8158","Delaware",10,2020-07-03,973764,11923,512
"8159","Florida",12,2020-07-03,21477737,178594,3684
"8160","Georgia",13,2020-07-03,10617423,90493,2857
"8161","Hawaii",15,2020-07-03,1415872,975,19
"8162","Idaho",16,2020-07-03,1787065,6994,93
"8163","Illinois",17,2020-07-03,12671821,145750,7005
"8164","Indiana",18,2020-07-03,6732219,46915,2681
"8165","Iowa",19,2020-07-03,3155070,30463,721
"8166","Kansas",20,2020-07-03,2913314,15659,282
"8167","Kentucky",21,2020-07-03,4467673,16376,585
"8168","Louisiana",22,2020-07-03,4648794,63289,3278
"8169","Maine",23,2020-07-03,1344212,3373,105
"8170","Maryland",24,2020-07-03,6045680,68961,3223
"8171","Massachusetts",25,2020-07-03,6892503,105010,8149
"8172","Michigan",26,2020-07-03,9986857,72175,6215
"8173","Minnesota",27,2020-07-03,5639632,37624,1503
"8174","Mississippi",28,2020-07-03,2976149,29684,1103
"8175","Missouri",29,2020-07-03,6626371,23160,1047
"8176","Montana",30,2020-07-03,1068778,1128,23
"8177","Nebraska",31,2020-07-03,1934408,19660,284
"8178","Nevada",32,2020-07-03,3080156,20718,528
"8179","New Hampshire",33,2020-07-03,1359711,5857,376
"8180","New Jersey",34,2020-07-03,8882190,172742,15164
"8181","New Mexico",35,2020-07-03,2096829,12776,511
"8182","New York",36,2020-07-03,19453561,395872,32192
"8183","North Carolina",37,2020-07-03,10488084,72368,1419
"8184","North Dakota",38,2020-07-03,762062,3722,80
"8185","Ohio",39,2020-07-03,11689100,55257,2903
"8186","Oklahoma",40,2020-07-03,3956971,15069,398
"8187","Oregon",41,2020-07-03,4217737,9636,209
"8188","Pennsylvania",42,2020-07-03,12801989,93392,6746
"8189","Rhode Island",44,2020-07-03,1059361,16991,960
"8190","South Carolina",45,2020-07-03,5148714,41532,793
"8191","South Dakota",46,2020-07-03,884659,6978,97
"8192","Tennessee",47,2020-07-03,6829174,48712,633
"8193","Texas",48,2020-07-03,28995881,186799,2907
"8194","Utah",49,2020-07-03,3205958,23866,181
"8195","Vermont",50,2020-07-03,623989,1236,56
"8196","Virginia",51,2020-07-03,8535519,64393,1845
"8197","Washington",53,2020-07-03,7614893,34778,1352
"8198","West Virginia",54,2020-07-03,1792147,3126,93
"8199","Wisconsin",55,2020-07-03,5822434,30317,796
"8200","Wyoming",56,2020-07-03,578759,1582,20
"8201","Alabama",1,2020-07-04,4903185,42862,1007
"8202","Alaska",2,2020-07-04,731545,1107,16
"8203","Arizona",4,2020-07-04,7278717,94567,1817
"8204","Arkansas",5,2020-07-04,3017804,23209,286
"8205","California",6,2020-07-04,39512223,252895,6334
"8206","Colorado",8,2020-07-04,5758736,33849,1701
"8207","Connecticut",9,2020-07-04,3565287,46717,4335
"8208","Delaware",10,2020-07-04,973764,11996,512
"8209","Florida",12,2020-07-04,21477737,190052,3702
"8210","Georgia",13,2020-07-04,10617423,93319,2857
"8211","Hawaii",15,2020-07-04,1415872,999,19
"8212","Idaho",16,2020-07-04,1787065,7370,93
"8213","Illinois",17,2020-07-04,12671821,146612,7014
"8214","Indiana",18,2020-07-04,6732219,47432,2687
"8215","Iowa",19,2020-07-04,3155070,31061,721
"8216","Kansas",20,2020-07-04,2913314,15911,283
"8217","Kentucky",21,2020-07-04,4467673,16376,585
"8218","Louisiana",22,2020-07-04,4648794,63289,3278
"8219","Maine",23,2020-07-04,1344212,3397,107
"8220","Maryland",24,2020-07-04,6045680,69341,3236
"8221","Massachusetts",25,2020-07-04,6892503,105077,8172
"8222","Michigan",26,2020-07-04,9986857,72581,6218
"8223","Minnesota",27,2020-07-04,5639632,37624,1503
"8224","Mississippi",28,2020-07-04,2976149,30674,1107
"8225","Missouri",29,2020-07-04,6626371,23583,1050
"8226","Montana",30,2020-07-04,1068778,1167,23
"8227","Nebraska",31,2020-07-04,1934408,19827,284
"8228","Nevada",32,2020-07-04,3080156,21575,530
"8229","New Hampshire",33,2020-07-04,1359711,5872,379
"8230","New Jersey",34,2020-07-04,8882190,173033,15189
"8231","New Mexico",35,2020-07-04,2096829,13063,513
"8232","New York",36,2020-07-04,19453561,396598,32206
"8233","North Carolina",37,2020-07-04,10488084,73779,1422
"8234","North Dakota",38,2020-07-04,762062,3779,80
"8235","Ohio",39,2020-07-04,11689100,56183,2907
"8236","Oklahoma",40,2020-07-04,3956971,15648,398
"8237","Oregon",41,2020-07-04,4217737,9930,213
"8238","Pennsylvania",42,2020-07-04,12801989,93922,6749
"8239","Rhode Island",44,2020-07-04,1059361,16991,960
"8240","South Carolina",45,2020-07-04,5148714,43386,813
"8241","South Dakota",46,2020-07-04,884659,7028,97
"8242","Tennessee",47,2020-07-04,6829174,50140,637
"8243","Texas",48,2020-07-04,28995881,193958,2951
"8244","Utah",49,2020-07-04,3205958,24542,181
"8245","Vermont",50,2020-07-04,623989,1238,56
"8246","Virginia",51,2020-07-04,8535519,65109,1849
"8247","Washington",53,2020-07-04,7614893,35247,1354
"8248","West Virginia",54,2020-07-04,1792147,3205,94
"8249","Wisconsin",55,2020-07-04,5822434,31055,796
"8250","Wyoming",56,2020-07-04,578759,1606,20
"8251","Alabama",1,2020-07-05,4903185,43953,1007
"8252","Alaska",2,2020-07-05,731545,1134,16
"8253","Arizona",4,2020-07-05,7278717,98103,1825
"8254","Arkansas",5,2020-07-05,3017804,23814,287
"8255","California",6,2020-07-05,39512223,264681,6373
"8256","Colorado",8,2020-07-05,5758736,34048,1701
"8257","Connecticut",9,2020-07-05,3565287,46717,4335
"8258","Delaware",10,2020-07-05,973764,12128,512
"8259","Florida",12,2020-07-05,21477737,200111,3731
"8260","Georgia",13,2020-07-05,10617423,95516,2860
"8261","Hawaii",15,2020-07-05,1415872,1023,19
"8262","Idaho",16,2020-07-05,1787065,7733,93
"8263","Illinois",17,2020-07-05,12671821,147251,7020
"8264","Indiana",18,2020-07-05,6732219,48201,2693
"8265","Iowa",19,2020-07-05,3155070,31517,721
"8266","Kansas",20,2020-07-05,2913314,16081,284
"8267","Kentucky",21,2020-07-05,4467673,16376,585
"8268","Louisiana",22,2020-07-05,4648794,65226,3288
"8269","Maine",23,2020-07-05,1344212,3415,109
"8270","Maryland",24,2020-07-05,6045680,69632,3243
"8271","Massachusetts",25,2020-07-05,6892503,105192,8183
"8272","Michigan",26,2020-07-05,9986857,72941,6218
"8273","Minnesota",27,2020-07-05,5639632,38136,1508
"8274","Mississippi",28,2020-07-05,2976149,30900,1111
"8275","Missouri",29,2020-07-05,6626371,23816,1051
"8276","Montana",30,2020-07-05,1068778,1212,23
"8277","Nebraska",31,2020-07-05,1934408,19929,284
"8278","Nevada",32,2020-07-05,3080156,22418,534
"8279","New Hampshire",33,2020-07-05,1359711,5897,381
"8280","New Jersey",34,2020-07-05,8882190,173402,15211
"8281","New Mexico",35,2020-07-05,2096829,13256,513
"8282","New York",36,2020-07-05,19453561,397131,32244
"8283","North Carolina",37,2020-07-05,10488084,75216,1423
"8284","North Dakota",38,2020-07-05,762062,3816,80
"8285","Ohio",39,2020-07-05,11689100,57150,2911
"8286","Oklahoma",40,2020-07-05,3956971,15931,398
"8287","Oregon",41,2020-07-05,4217737,10230,215
"8288","Pennsylvania",42,2020-07-05,12801989,94403,6753
"8289","Rhode Island",44,2020-07-05,1059361,16991,960
"8290","South Carolina",45,2020-07-05,5148714,44847,820
"8291","South Dakota",46,2020-07-05,884659,7063,97
"8292","Tennessee",47,2020-07-05,6829174,51316,645
"8293","Texas",48,2020-07-05,28995881,197421,3000
"8294","Utah",49,2020-07-05,3205958,24952,184
"8295","Vermont",50,2020-07-05,623989,1249,56
"8296","Virginia",51,2020-07-05,8535519,65748,1853
"8297","Washington",53,2020-07-05,7614893,35898,1359
"8298","West Virginia",54,2020-07-05,1792147,3262,94
"8299","Wisconsin",55,2020-07-05,5822434,31577,796
"8300","Wyoming",56,2020-07-05,578759,1634,20
"8301","Alabama",1,2020-07-06,4903185,44878,1007
"8302","Alaska",2,2020-07-06,731545,1162,16
"8303","Arizona",4,2020-07-06,7278717,101455,1829
"8304","Arkansas",5,2020-07-06,3017804,24253,292
"8305","California",6,2020-07-06,39512223,271035,6441
"8306","Colorado",8,2020-07-06,5758736,34240,1691
"8307","Connecticut",9,2020-07-06,3565287,46976,4338
"8308","Delaware",10,2020-07-06,973764,12293,512
"8309","Florida",12,2020-07-06,21477737,206447,3778
"8310","Georgia",13,2020-07-06,10617423,97064,2878
"8311","Hawaii",15,2020-07-06,1415872,1030,19
"8312","Idaho",16,2020-07-06,1787065,8052,94
"8313","Illinois",17,2020-07-06,12671821,147865,7026
"8314","Indiana",18,2020-07-06,6732219,48524,2698
"8315","Iowa",19,2020-07-06,3155070,31758,723
"8316","Kansas",20,2020-07-06,2913314,16638,285
"8317","Kentucky",21,2020-07-06,4467673,17152,593
"8318","Louisiana",22,2020-07-06,4648794,66327,3296
"8319","Maine",23,2020-07-06,1344212,3423,109
"8320","Maryland",24,2020-07-06,6045680,69904,3246
"8321","Massachusetts",25,2020-07-06,6892503,105442,8198
"8322","Michigan",26,2020-07-06,9986857,73267,6221
"8323","Minnesota",27,2020-07-06,5639632,38569,1511
"8324","Mississippi",28,2020-07-06,2976149,31257,1114
"8325","Missouri",29,2020-07-06,6626371,24211,1051
"8326","Montana",30,2020-07-06,1068778,1249,23
"8327","Nebraska",31,2020-07-06,1934408,20046,283
"8328","Nevada",32,2020-07-06,3080156,22909,537
"8329","New Hampshire",33,2020-07-06,1359711,5914,382
"8330","New Jersey",34,2020-07-06,8882190,173611,15229
"8331","New Mexico",35,2020-07-06,2096829,13507,515
"8332","New York",36,2020-07-06,19453561,397649,32261
"8333","North Carolina",37,2020-07-06,10488084,76609,1432
"8334","North Dakota",38,2020-07-06,762062,3849,80
"8335","Ohio",39,2020-07-06,11689100,57956,2927
"8336","Oklahoma",40,2020-07-06,3956971,16362,399
"8337","Oregon",41,2020-07-06,4217737,10395,215
"8338","Pennsylvania",42,2020-07-06,12801989,95100,6754
"8339","Rhode Island",44,2020-07-06,1059361,16991,960
"8340","South Carolina",45,2020-07-06,5148714,46380,827
"8341","South Dakota",46,2020-07-06,884659,7105,97
"8342","Tennessee",47,2020-07-06,6829174,52039,652
"8343","Texas",48,2020-07-06,28995881,205642,3062
"8344","Utah",49,2020-07-06,3205958,25469,190
"8345","Vermont",50,2020-07-06,623989,1251,56
"8346","Virginia",51,2020-07-06,8535519,66102,1853
"8347","Washington",53,2020-07-06,7614893,36985,1369
"8348","West Virginia",54,2020-07-06,1792147,3442,95
"8349","Wisconsin",55,2020-07-06,5822434,32061,796
"8350","Wyoming",56,2020-07-06,578759,1675,20
"8351","Alabama",1,2020-07-07,4903185,45785,1033
"8352","Alaska",2,2020-07-07,731545,1180,17
"8353","Arizona",4,2020-07-07,7278717,105094,1927
"8354","Arkansas",5,2020-07-07,3017804,24512,301
"8355","California",6,2020-07-07,39512223,284012,6573
"8356","Colorado",8,2020-07-07,5758736,34647,1696
"8357","Connecticut",9,2020-07-07,3565287,47033,4338
"8358","Delaware",10,2020-07-07,973764,12414,514
"8359","Florida",12,2020-07-07,21477737,213794,3841
"8360","Georgia",13,2020-07-07,10617423,100470,2899
"8361","Hawaii",15,2020-07-07,1415872,1071,19
"8362","Idaho",16,2020-07-07,1787065,8539,94
"8363","Illinois",17,2020-07-07,12671821,149574,7273
"8364","Indiana",18,2020-07-07,6732219,48626,2717
"8365","Iowa",19,2020-07-07,3155070,32153,732
"8366","Kansas",20,2020-07-07,2913314,16860,289
"8367","Kentucky",21,2020-07-07,4467673,17519,602
"8368","Louisiana",22,2020-07-07,4648794,68263,3319
"8369","Maine",23,2020-07-07,1344212,3440,110
"8370","Maryland",24,2020-07-07,6045680,70396,3266
"8371","Massachusetts",25,2020-07-07,6892503,105695,8213
"8372","Michigan",26,2020-07-07,9986857,73900,6251
"8373","Minnesota",27,2020-07-07,5639632,39133,1514
"8374","Mississippi",28,2020-07-07,2976149,32214,1158
"8375","Missouri",29,2020-07-07,6626371,24918,1067
"8376","Montana",30,2020-07-07,1068778,1327,23
"8377","Nebraska",31,2020-07-07,1934408,20201,282
"8378","Nevada",32,2020-07-07,3080156,23785,548
"8379","New Hampshire",33,2020-07-07,1359711,5932,384
"8380","New Jersey",34,2020-07-07,8882190,173878,15281
"8381","New Mexico",35,2020-07-07,2096829,13727,519
"8382","New York",36,2020-07-07,19453561,398237,32283
"8383","North Carolina",37,2020-07-07,10488084,78207,1446
"8384","North Dakota",38,2020-07-07,762062,3898,84
"8385","Ohio",39,2020-07-07,11689100,58904,2970
"8386","Oklahoma",40,2020-07-07,3956971,17220,404
"8387","Oregon",41,2020-07-07,4217737,10605,220
"8388","Pennsylvania",42,2020-07-07,12801989,95898,6787
"8389","Rhode Island",44,2020-07-07,1059361,17154,969
"8390","South Carolina",45,2020-07-07,5148714,47352,846
"8391","South Dakota",46,2020-07-07,884659,7163,98
"8392","Tennessee",47,2020-07-07,6829174,53514,665
"8393","Texas",48,2020-07-07,28995881,216026,3192
"8394","Utah",49,2020-07-07,3205958,26033,194
"8395","Vermont",50,2020-07-07,623989,1254,56
"8396","Virginia",51,2020-07-07,8535519,66740,1881
"8397","Washington",53,2020-07-07,7614893,37420,1384
"8398","West Virginia",54,2020-07-07,1792147,3505,95
"8399","Wisconsin",55,2020-07-07,5822434,32556,805
"8400","Wyoming",56,2020-07-07,578759,1709,21
"8401","Alabama",1,2020-07-08,4903185,46962,1058
"8402","Alaska",2,2020-07-08,731545,1222,17
"8403","Arizona",4,2020-07-08,7278717,108614,1963
"8404","Arkansas",5,2020-07-08,3017804,25246,305
"8405","California",6,2020-07-08,39512223,292560,6718
"8406","Colorado",8,2020-07-08,5758736,35099,1704
"8407","Connecticut",9,2020-07-08,3565287,47108,4343
"8408","Delaware",10,2020-07-08,973764,12462,515
"8409","Florida",12,2020-07-08,21477737,223783,3889
"8410","Georgia",13,2020-07-08,10617423,103890,2922
"8411","Hawaii",15,2020-07-08,1415872,1094,19
"8412","Idaho",16,2020-07-08,1787065,8969,98
"8413","Illinois",17,2020-07-08,12671821,150554,7309
"8414","Indiana",18,2020-07-08,6732219,49063,2732
"8415","Iowa",19,2020-07-08,3155070,32624,736
"8416","Kansas",20,2020-07-08,2913314,17332,289
"8417","Kentucky",21,2020-07-08,4467673,17919,608
"8418","Louisiana",22,2020-07-08,4648794,70151,3339
"8419","Maine",23,2020-07-08,1344212,3460,110
"8420","Maryland",24,2020-07-08,6045680,70861,3275
"8421","Massachusetts",25,2020-07-08,6892503,105926,8243
"8422","Michigan",26,2020-07-08,9986857,74551,6262
"8423","Minnesota",27,2020-07-08,5639632,39589,1523
"8424","Mississippi",28,2020-07-08,2976149,32888,1188
"8425","Missouri",29,2020-07-08,6626371,25590,1069
"8426","Montana",30,2020-07-08,1068778,1371,23
"8427","Nebraska",31,2020-07-08,1934408,20425,282
"8428","Nevada",32,2020-07-08,3080156,24301,553
"8429","New Hampshire",33,2020-07-08,1359711,5952,386
"8430","New Jersey",34,2020-07-08,8882190,174039,15332
"8431","New Mexico",35,2020-07-08,2096829,14017,527
"8432","New York",36,2020-07-08,19453561,398929,32304
"8433","North Carolina",37,2020-07-08,10488084,80209,1462
"8434","North Dakota",38,2020-07-08,762062,3971,85
"8435","Ohio",39,2020-07-08,11689100,60181,2991
"8436","Oklahoma",40,2020-07-08,3956971,17894,407
"8437","Oregon",41,2020-07-08,4217737,10817,224
"8438","Pennsylvania",42,2020-07-08,12801989,96725,6812
"8439","Rhode Island",44,2020-07-08,1059361,17204,971
"8440","South Carolina",45,2020-07-08,5148714,48909,884
"8441","South Dakota",46,2020-07-08,884659,7242,98
"8442","Tennessee",47,2020-07-08,6829174,55986,685
"8443","Texas",48,2020-07-08,28995881,224929,3319
"8444","Utah",49,2020-07-08,3205958,26755,201
"8445","Vermont",50,2020-07-08,623989,1256,56
"8446","Virginia",51,2020-07-08,8535519,67375,1905
"8447","Washington",53,2020-07-08,7614893,37941,1394
"8448","West Virginia",54,2020-07-08,1792147,3707,95
"8449","Wisconsin",55,2020-07-08,5822434,33154,807
"8450","Wyoming",56,2020-07-08,578759,1740,21
"8451","Alabama",1,2020-07-09,4903185,49174,1068
"8452","Alaska",2,2020-07-09,731545,1268,17
"8453","Arizona",4,2020-07-09,7278717,112671,2038
"8454","Arkansas",5,2020-07-09,3017804,26052,309
"8455","California",6,2020-07-09,39512223,302484,6859
"8456","Colorado",8,2020-07-09,5758736,35507,1706
"8457","Connecticut",9,2020-07-09,3565287,47209,4348
"8458","Delaware",10,2020-07-09,973764,12531,517
"8459","Florida",12,2020-07-09,21477737,232718,4009
"8460","Georgia",13,2020-07-09,10617423,106727,2930
"8461","Hawaii",15,2020-07-09,1415872,1130,19
"8462","Idaho",16,2020-07-09,1787065,9429,100
"8463","Illinois",17,2020-07-09,12671821,151572,7329
"8464","Indiana",18,2020-07-09,6732219,49575,2739
"8465","Iowa",19,2020-07-09,3155070,33254,741
"8466","Kansas",20,2020-07-09,2913314,17785,293
"8467","Kentucky",21,2020-07-09,4467673,18245,612
"8468","Louisiana",22,2020-07-09,4648794,71994,3355
"8469","Maine",23,2020-07-09,1344212,3486,111
"8470","Maryland",24,2020-07-09,6045680,71447,3288
"8471","Massachusetts",25,2020-07-09,6892503,106201,8268
"8472","Michigan",26,2020-07-09,9986857,75063,6271
"8473","Minnesota",27,2020-07-09,5639632,40163,1528
"8474","Mississippi",28,2020-07-09,2976149,33591,1204
"8475","Missouri",29,2020-07-09,6626371,26410,1073
"8476","Montana",30,2020-07-09,1068778,1466,25
"8477","Nebraska",31,2020-07-09,1934408,20623,284
"8478","Nevada",32,2020-07-09,3080156,24904,571
"8479","New Hampshire",33,2020-07-09,1359711,5973,387
"8480","New Jersey",34,2020-07-09,8882190,174270,15448
"8481","New Mexico",35,2020-07-09,2096829,14251,533
"8482","New York",36,2020-07-09,19453561,399513,32327
"8483","North Carolina",37,2020-07-09,10488084,82222,1477
"8484","North Dakota",38,2020-07-09,762062,4071,85
"8485","Ohio",39,2020-07-09,11689100,61331,3006
"8486","Oklahoma",40,2020-07-09,3956971,18497,410
"8487","Oregon",41,2020-07-09,4217737,11188,230
"8488","Pennsylvania",42,2020-07-09,12801989,97542,6848
"8489","Rhode Island",44,2020-07-09,1059361,17243,974
"8490","South Carolina",45,2020-07-09,5148714,50691,905
"8491","South Dakota",46,2020-07-09,884659,7336,101
"8492","Tennessee",47,2020-07-09,6829174,57591,710
"8493","Texas",48,2020-07-09,28995881,236541,3472
"8494","Utah",49,2020-07-09,3205958,27356,205
"8495","Vermont",50,2020-07-09,623989,1272,56
"8496","Virginia",51,2020-07-09,8535519,67988,1937
"8497","Washington",53,2020-07-09,7614893,38581,1409
"8498","West Virginia",54,2020-07-09,1792147,3826,95
"8499","Wisconsin",55,2020-07-09,5822434,33908,809
"8500","Wyoming",56,2020-07-09,578759,1769,21
"8501","Alabama",1,2020-07-10,4903185,50508,1104
"8502","Alaska",2,2020-07-10,731545,1323,17
"8503","Arizona",4,2020-07-10,7278717,116892,2082
"8504","Arkansas",5,2020-07-10,3017804,26803,313
"8505","California",6,2020-07-10,39512223,310885,6955
"8506","Colorado",8,2020-07-10,5758736,36173,1724
"8507","Connecticut",9,2020-07-10,3565287,47287,4348
"8508","Delaware",10,2020-07-10,973764,12652,517
"8509","Florida",12,2020-07-10,21477737,244151,4102
"8510","Georgia",13,2020-07-10,10617423,111217,2965
"8511","Hawaii",15,2020-07-10,1415872,1158,19
"8512","Idaho",16,2020-07-10,1787065,9929,101
"8513","Illinois",17,2020-07-10,12671821,152899,7345
"8514","Indiana",18,2020-07-10,6732219,50300,2748
"8515","Iowa",19,2020-07-10,3155070,34172,743
"8516","Kansas",20,2020-07-10,2913314,18303,293
"8517","Kentucky",21,2020-07-10,4467673,18672,620
"8518","Louisiana",22,2020-07-10,4648794,74636,3380
"8519","Maine",23,2020-07-10,1344212,3499,111
"8520","Maryland",24,2020-07-10,6045680,71910,3303
"8521","Massachusetts",25,2020-07-10,6892503,106447,8296
"8522","Michigan",26,2020-07-10,9986857,75685,6285
"8523","Minnesota",27,2020-07-10,5639632,40767,1533
"8524","Mississippi",28,2020-07-10,2976149,34622,1215
"8525","Missouri",29,2020-07-10,6626371,27069,1084
"8526","Montana",30,2020-07-10,1068778,1593,28
"8527","Nebraska",31,2020-07-10,1934408,20777,286
"8528","Nevada",32,2020-07-10,3080156,25908,579
"8529","New Hampshire",33,2020-07-10,1359711,5991,390
"8530","New Jersey",34,2020-07-10,8882190,174628,15479
"8531","New Mexico",35,2020-07-10,2096829,14549,539
"8532","New York",36,2020-07-10,19453561,400299,32369
"8533","North Carolina",37,2020-07-10,10488084,84493,1497
"8534","North Dakota",38,2020-07-10,762062,4155,85
